BUDGET,POPULARITY,REVENUE,RUNTIME,VOTE_AVERAGE,VOTE_COUNT,release_year,release_month,New_Budget,New_Revenue,New_Vote_Avg
12500000,10.091,23367586,120.0,6.9,278,2002,12,19138750,35778110,7
3600000,12.591,49800000,112.0,7.2,786,1995,10,6585120,91094160,7
50000000,16.239,50054511,118.0,6.5,571,2000,7,81385000,81473727,6
40000000,18.588,75505856,112.0,7.4,1909,1992,9,79644000,150339709,7
40000000,17.34,151161491,90.0,6.3,1389,2008,1,52291999,197613417,6
35000000,12.088,52659594,101.0,6.1,516,2008,1,45755500,68841887,6
12500000,12.339,1083683,108.0,5.9,182,2010,9,15790000,1368908,6
50000000,12.086,60209334,107.0,5.6,623,1996,2,88965000,107130467,6
5000000,12.588,24426169,123.0,8.0,1042,2011,3,6213999,30356842,8
52000000,12.585,37713879,104.0,5.4,595,2003,3,78369200,56838587,5
14000000,14.292,3621046,106.0,7.3,1374,2016,12,16006200,4139941,7
55000000,16.086,17869048,90.0,6.2,1235,2008,7,71901500,23360206,6
49300000,12.088,24186232,137.0,8.1,1011,2013,11,58188789,28547009,8
8500000,11.342,15861566,120.0,6.6,396,2016,9,9718050,18134528,7
18000000,14.292,42067430,117.0,6.9,2220,2017,1,20322000,47494128,7
41000000,11.833,91980359,105.0,6.5,1115,2009,3,51614899,115794073,6
14000000,15.333,13551174,119.0,6.1,782,2012,2,16865800,16325099,6
2600000,11.829,553198,92.0,7.0,724,2007,5,3495960,743830,7
25000000,13.331,4644108,103.0,5.9,487,2010,10,31580000,5866437,6
20000000,9.834,66787908,127.0,7.5,1669,2014,12,23264000,77687694,8
9000000,11.838,8996802,123.0,6.7,692,2016,4,10289700,10286043,7
23000000,16.578,38505009,93.0,6.3,1001,2006,8,31928600,53452653,6
32500000,19.369,288383523,125.0,6.5,3297,2011,5,40391000,358403042,6
7400000,18.729,15946321,135.0,7.2,2228,2011,5,9196720,19818087,7
1500000,11.331,3566225,104.0,5.7,728,2013,7,1770449,4209215,6
7500000,14.325,32392047,104.0,6.8,581,1995,1,13719000,59251532,7
12000000,15.829,81272766,110.0,6.3,699,2012,2,14456400,97909301,6
68000000,14.775,193921372,124.0,6.2,988,2002,5,104114800,296913012,6
12000000,13.025,40855419,89.0,5.7,851,2008,10,15687599,53410289,6
5692172,9.076,1742215,124.0,5.9,145,2011,5,7074231,2165224,6
24000000,14.325,68729358,93.0,6.0,1563,2009,10,30213599,86523388,6
35000000,15.323,124909762,147.0,7.5,2813,1997,2,60501000,215919014,8
9000000,17.324,70000000,170.0,7.9,1465,2009,12,11330100,88123000,8
13000000,12.021,16757163,106.0,5.7,303,1998,8,21958300,28304524,6
87000000,10.571,148336445,141.0,7.0,531,2003,7,131117700,223557856,7
11000000,14.268,59827328,98.0,6.4,327,2000,12,17904700,97380941,6
4000000,12.821,1104682,88.0,6.0,580,2011,8,4971200,1372898,6
25000000,16.822,106209378,85.0,6.9,931,2015,5,28640000,121673463,7
2500000,14.269,324138,96.0,6.6,925,2010,9,3158000,409451,7
1500000,13.716,208550,83.0,5.8,379,2006,4,2082300,289509,6
25000000,16.265,152500343,121.0,6.9,2342,2000,2,40692500,248224808,7
6000000,11.064,1752988,99.0,4.1,946,2003,6,9042600,2641928,4
120000000,15.066,93945766,135.0,6.0,918,2008,7,156876000,122815299,6
70000000,13.314,176104344,87.0,5.2,1148,2001,6,110208000,277258679,5
30000000,19.251,102616183,129.0,7.7,1865,1996,6,53379000,182584974,8
35000000,14.564,31878891,105.0,7.2,713,2009,4,44061500,40132335,7
8000000,9.562,529766,116.0,6.5,218,1995,1,14633600,969047,6
10000000,11.919,7316658,96.0,4.6,87,2001,10,15744000,11519346,5
19000000,13.528,17665000,103.0,6.7,340,2018,6,21004500,19528657,7
13000000,13.009,31167388,88.0,5.7,338,2002,10,19904300,47720387,6
1300000,11.816,250000,97.0,7.9,1005,2015,6,1489280,286400,8
50000000,12.509,8342132,99.0,6.6,788,2005,9,71760000,11972627,7
15000000,17.059,85306374,124.0,7.4,2820,2005,10,21528000,122431707,7
45000000,15.429,129394835,94.0,6.3,2825,2004,10,66316500,190689168,6
22500000,11.813,15520023,112.0,6.8,827,2014,12,26172000,18052890,7
35000000,18.305,45479110,101.0,5.9,634,2002,10,53588500,69633065,6
5000000,13.054,12534961,93.0,5.6,382,1992,11,9955500,24958360,6
40000000,16.804,205405498,189.0,7.7,1229,1991,12,83028000,426360192,8
3000000,19.162,3387000,83.0,5.1,326,2015,12,3436800,3880147,5
25000000,13.054,34698685,108.0,7.6,702,1999,2,41582500,57714322,8
10000000,16.204,12008642,111.0,6.5,711,2000,3,16277000,19546466,6
590235,15.305,1725381,92.0,7.8,1225,2009,9,743046,2172082,8
27000000,17.311,93282604,98.0,6.5,2270,2016,12,30869100,106650001,6
19800000,12.552,87754044,131.0,6.9,636,2001,7,31173120,138159966,7
40000000,14.506,79700000,110.0,6.0,1403,2012,5,48188000,96014590,6
3500000,12.321,2525738,113.0,7.0,782,2018,5,3869249,2792203,7
60000,16.802,3221152,84.0,7.1,1424,1998,10,101346,5440847,7
8000000,16.054,6491240,102.0,7.0,1679,2010,8,10105600,8199734,7
30000000,11.301,90754475,102.0,5.7,417,2005,6,43056000,130250822,6
30000000,12.551,65742992,108.0,6.9,488,2006,3,41646000,91264421,7
40000000,17.801,114830111,99.0,6.8,1772,2006,6,55528000,159407160,7
70000000,10.801,69766619,122.0,6.5,565,2007,9,94122000,93808195,6
2500000,8.803,3325038,85.0,6.9,733,2012,8,3011750,4005673,7
5500000,12.012,42187665,95.0,8.1,1651,2017,6,6209500,47629873,8
35000000,13.3,18317151,96.0,6.6,424,2007,12,47061000,24629241,7
20000000,11.308,74827344,103.0,5.4,315,2016,10,22866000,85550102,5
30000000,15.047,45554533,77.0,6.4,361,2000,11,48831000,74149113,6
9000000,10.696,34573780,120.0,6.7,81,1999,10,14969700,57506568,7
25,12.298,32,83.0,4.6,159,2009,5,31,40,5
15000000,13.246,66966987,87.0,5.7,703,2006,3,20823000,92963571,6
10000000,13.294,47410000,96.0,5.8,335,1990,9,21876000,103714116,6
20000000,10.545,7535331,100.0,6.4,434,2005,5,28704000,10814707,6
23000000,9.294,106269971,137.0,7.0,239,1995,12,42071600,194389030,7
36000000,8.798,52424533,107.0,6.9,246,2014,11,41875200,60980216,7
65000000,11.043,43545364,124.0,6.9,422,2006,12,90233000,60449674,7
97250400,10.292,132900000,116.0,5.1,1350,2008,1,127135447,173740170,5
8000000,10.793,10629321,118.0,6.0,483,2009,11,10071200,13381252,6
8500000,13.542,5001655,104.0,5.1,210,2004,2,12526450,7370938,5
25000000,11.538,43001500,108.0,6.6,388,1991,10,51892500,89258213,7
15000000,13.038,17507368,84.0,5.6,214,1998,7,25336500,29571695,6
40000000,11.539,9793496,130.0,7.2,163,2008,10,52291999,12803037,7
47000000,11.986,7191399,154.0,6.2,475,1992,9,93581700,14318794,6
60000000,16.536,164433867,92.0,5.8,1474,2003,9,90426000,247818280,6
6500000,13.284,29000301,84.0,5.8,274,1992,7,12942150,57742499,6
65000000,18.539,275293450,149.0,6.8,2743,2012,9,78305500,331646019,7
17700000,12.785,30987695,91.0,5.5,476,2001,10,27866880,48787027,6
11000000,16.042,62076141,111.0,7.3,2377,2015,10,12601600,71114427,7
30000000,11.044,57814445,87.0,5.6,712,2016,3,34299000,66099254,6
10000000,12.533,44460850,83.0,6.3,208,2001,1,15744000,69999162,6
30000000,17.285,64352607,123.0,6.4,1969,2009,1,37767000,81013496,6
24000000,15.282,87135520,91.0,6.6,1141,2003,2,36170400,131321942,7
13000000,11.49,1646788,123.0,5.9,115,2016,5,14862900,1882772,6
70000000,12.032,19924033,91.0,4.4,225,2002,9,107177000,30505686,4
24000000,14.293,64414761,139.0,6.8,1826,2016,12,27439200,73645396,7
5000000,9.792,2152738,118.0,7.1,1100,2016,11,5716500,2461225,7
35000000,12.539,14431253,91.0,5.3,596,2015,5,40096000,16532443,5
44000000,11.281,22754725,118.0,5.5,207,1996,2,78289200,40487482,6
55000000,15.532,152263880,97.0,6.0,2050,2010,8,69476000,192339733,6
18000000,16.535,20275812,111.0,6.9,705,2013,12,21245400,23931540,7
40000000,11.779,19726050,121.0,5.4,279,1994,8,75080000,37025795,5
2000000,11.78,2340110,94.0,5.2,448,2008,1,2614600,3059225,5
40000000,14.029,38172500,86.0,6.8,545,1998,5,67564000,64477169,7
26000000,13.53,43318349,104.0,6.9,1492,2009,1,32731399,54533469,7
9000000,13.04,22088533,127.0,7.1,485,2017,10,10161000,24937953,7
35000000,12.526,15185241,107.0,4.1,365,2000,8,56969500,24717016,4
650000,13.778,33245,98.0,6.1,501,2010,9,821080,41995,6
28000000,11.782,7002261,108.0,5.9,353,2015,11,32076800,8021790,6
46000000,10.024,62870546,75.0,6.6,221,2003,3,69326600,94752199,7
36000000,16.776,64572262,101.0,6.0,1705,2010,3,45475200,81567681,6
6400000,14.526,35057696,99.0,6.7,906,2011,11,7953919,43569704,7
50000000,11.773,159710793,124.0,7.1,886,1998,1,84455000,269767500,7
200000,13.027,17834867,98.0,5.0,478,2014,1,232640,20745517,5
2600000,17.922,15300000,98.0,8.1,2204,1995,5,4755920,27986760,8
40000000,13.773,145896422,96.0,6.4,1168,2007,9,53784000,196172329,6
25000000,10.771,15156200,110.0,6.0,141,1999,12,41582500,25209307,6
50000000,12.522,90450008,117.0,6.7,1915,2007,7,67230000,121619080,7
11000000,11.52,39363635,122.0,7.4,842,1995,12,20121200,72003961,7
9600000,13.528,2541554,121.0,6.6,344,2015,10,10997760,2911604,7
42000000,8.972,11087569,100.0,6.3,310,2010,2,53054400,14005817,6
8272296,13.018,67872296,101.0,7.7,1098,1999,4,13759309,112891989,8
1200000,14.268,8690429,96.0,7.1,750,1998,1,2026920,14679003,7
9000000,15.277,4600000,120.0,7.0,645,2016,12,10289700,5259180,7
6500000,10.767,13368437,88.0,5.1,399,2006,7,9023300,18558064,5
9000000,10.471,6108720,106.0,6.6,1150,2013,8,10622700,7210122,7
62000000,11.715,18720175,125.0,5.7,385,2001,2,97612800,29473043,6
44000000,18.514,165615285,147.0,7.5,1890,1996,10,78289200,294679276,8
35000000,12.516,42064105,118.0,6.7,988,2006,9,48587000,58393390,7
12000000,11.017,6890432,97.0,6.2,900,2010,2,15158400,8703993,6
25000000,18.365,77208711,158.0,8.1,4105,2007,12,33615000,103814832,8
19885552,11.763,19724334,109.0,6.4,274,1993,12,38430817,38119247,6
12000000,13.539,20572691,120.0,7.1,730,2018,12,13266000,22743109,7
2000000,11.517,14400000,100.0,5.7,373,2012,8,2409400,17347680,6
46000000,15.262,101191884,115.0,6.3,1121,2003,1,69326600,152506288,6
40000000,13.516,95020213,128.0,7.1,1252,2013,12,47211999,112152357,7
2000000,8.484,7306,97.0,6.0,50,2009,10,2517800,9197,6
25000000,10.513,15431177,120.0,7.1,269,2005,9,35880000,22146825,7
15000000,18.263,9918093,104.0,6.8,1550,2010,9,18948000,12528535,7
700000,10.261,4911725,107.0,6.7,537,2006,11,971740,6818456,7
12500000,11.762,6732980,107.0,7.1,378,2010,11,15790000,8505100,7
27000000,11.261,17286299,110.0,6.1,494,2008,2,35297100,22598378,6
12000000,8.033,566611,120.0,6.5,324,2005,9,17222400,813200,6
80000000,10.757,17626234,177.0,6.1,635,1997,12,138288000,30468708,6
5000000,13.459,17112713,129.0,7.8,659,2009,5,6294500,21543194,8
80000000,13.255,309492681,121.0,6.6,1092,1996,8,142344000,550680327,7
36000000,15.258,9612469,91.0,5.5,764,2011,10,44740800,11946376,6
22000000,18.698,63647656,106.0,5.9,2884,2016,5,25152600,72768365,6
5,13.755,1,100.0,5.6,141,2007,6,6,1,6
17000000,15.005,9500000,122.0,7.0,659,2006,6,23599400,13187900,7
18000000,17.753,46201432,100.0,4.2,442,2005,10,25833600,66308295,4
45000000,11.502,56070433,95.0,5.7,391,2005,5,64584000,80472285,6
60000000,10.6,51880044,94.0,5.2,105,2000,2,97662000,84445147,5
60000000,12.752,78146652,125.0,5.9,467,2009,3,75534000,98378820,6
8500000,11.255,7500000,90.0,5.4,812,2014,5,9887200,8724000,5
14000000,11.25,29612137,83.0,5.5,281,2005,5,20092800,42499339,6
20000000,12.252,50500000,88.0,5.4,286,2010,9,25264000,63791600,5
75000000,11.748,136982834,135.0,6.6,892,1997,8,129645000,236788526,7
30,11.7,108609310,108.0,5.9,653,2011,3,37,134979650,6
3500000,16.248,44462,101.0,6.4,355,2009,12,4406150,55973,6
2000000,11.497,5967038,116.0,6.4,392,2005,11,2870400,8563892,6
30000000,17.599,63782078,111.0,6.6,2346,2011,7,37284000,79268366,7
6000000,14.497,285000,91.0,5.9,268,2007,4,8067600,383211,6
50000000,13.247,128406887,97.0,5.8,1110,2006,10,69410000,178254440,6
3200000,13.246,658573,95.0,6.2,319,2005,10,4592640,945183,6
35000000,10.747,77477008,106.0,6.1,1045,2010,4,44212000,97868956,6
8000000,11.249,9128263,104.0,7.1,1098,2012,7,9637600,10996818,7
30000000,12.745,19204929,87.0,6.0,251,1998,6,50673000,32439045,6
25000000,14.703,52395996,101.0,6.1,1151,2015,11,28640000,60024853,6
2500000,11.993,7235,117.0,6.6,303,1998,4,4222750,12220,7
15000000,14.695,3533227,98.0,6.0,643,2008,7,19609500,4618987,6
7000000,12.503,5664764,119.0,7.4,789,2016,12,8003100,6476524,7
17500000,12.743,19179969,110.0,5.9,338,2006,8,24293500,26625632,6
50000000,17.492,38955598,130.0,7.4,1178,2003,2,75355000,58709981,7
80000000,14.742,73521587,108.0,6.6,473,1999,4,133064000,122288455,7
23000000,10.244,33372606,93.0,5.6,913,2011,6,28584399,41475474,6
40000000,18.568,262500000,108.0,6.3,1945,2004,10,58948000,386846250,6
6000000,10.496,9077700,137.0,7.6,1146,2015,11,6873600,10399413,8
3000000,12.989,23144499,98.0,5.3,275,1997,1,5185800,40007580,5
80000000,11.99,266728738,128.0,6.6,997,2003,12,120568000,401986881,7
1200000,9.819,467306,129.0,7.0,27,2018,8,1326600,516606,7
10000000,11.241,498974,88.0,5.9,793,2010,9,12632000,630303,6
31000000,10.99,15134293,105.0,6.3,194,2010,1,39159200,19117638,6
15000000,17.337,52970014,88.0,5.8,543,2002,8,22966500,81102388,6
53000000,11.485,157387195,116.0,7.1,1032,1995,12,96947600,287892657,7
18000000,12.745,88923251,94.0,5.8,728,2016,3,20579400,101665952,6
22000000,10.24,88880821,122.0,7.3,980,2014,6,25590400,103386170,7
56000000,10.734,12923936,214.0,6.1,101,2003,2,84397600,19477663,6
8000000,11.313,100523181,102.0,7.6,4566,2006,7,11105600,139546279,8
6000000,15.959,21150265,92.0,6.2,632,2019,6,6475200,22825365,6
150000000,13.233,292817841,88.0,5.3,1231,2009,7,188835000,368628380,5
6000000,11.232,57231524,110.0,6.1,125,2006,2,8329200,79448801,6
35000000,9.982,69307224,91.0,5.6,624,2007,4,47061000,93190493,6
11000000,11.733,53191886,106.0,6.7,1781,2008,2,14380299,69537752,7
25500000,12.736,2415472,128.0,6.1,321,2013,8,30097649,2850981,6
12000000,11.231,15250000,114.0,7.0,221,2000,9,19532400,24822425,7
30000000,13.037,33448971,139.0,6.7,328,2014,1,34896000,38907843,7
14000000,12.478,154856263,98.0,7.0,1230,1993,1,27056400,299275213,7
11000000,18.448,791867,108.0,6.7,1664,2009,5,13847899,996881,7
15000000,14.228,10903846,116.0,6.8,515,2006,12,20823000,15136719,7
4000000,16.877,4257354,98.0,5.8,1753,1995,9,7316800,7787551,6
8000000,11.235,5659286,90.0,7.1,1173,2015,12,9164800,6483278,7
80000000,11.977,163733697,88.0,5.7,711,2008,11,104583999,214049062,6
26000000,13.174,36800000,99.0,4.7,282,1994,11,48802000,69073600,5
5000000,9.43,9114264,97.0,6.9,1162,2013,9,5901499,10757565,7
20000000,13.675,37095657,92.0,6.3,473,2003,8,30142000,55906864,6
26000000,14.225,57891803,85.0,6.3,1148,2005,4,37315200,83086315,6
25000000,13.724,116766556,106.0,7.3,2743,2004,10,36842500,172078873,7
40000000,13.223,19322135,89.0,6.1,1239,2003,9,60284000,29120389,6
20000000,11.972,10686841,96.0,7.4,477,1997,12,34572000,18473273,7
13000000,10.222,17917287,84.0,5.5,307,1996,8,23130900,31880228,6
15000000,17.672,2856712,97.0,6.8,1128,1999,4,24949500,4751569,7
7000000,10.977,14618727,116.0,7.0,290,2014,10,8142400,17004503,7
25530000,9.221,20080020,95.0,5.6,211,1996,5,45425529,35728379,6
38000000,11.97,28946127,79.0,6.5,887,1996,12,67613400,51503843,6
10000000,10.47,6203044,112.0,7.8,879,1999,10,16633000,10317523,8
3000000,11.422,4243957,98.0,5.3,204,2009,6,3776699,5342717,5
46000000,12.97,100860818,117.0,6.4,523,1996,4,81847800,179461653,6
86000000,18.372,107944236,94.0,6.3,2007,2006,12,119385200,149848188,6
3000000,11.569,4109095,117.0,5.5,95,1996,11,5337900,7311312,6
30250000,15.919,115101622,105.0,6.5,616,1995,10,55333300,210543886,6
4800000,12.172,10337387,90.0,5.9,1730,2013,5,5665440,12201217,6
3000000,11.487,2847319,117.0,6.9,535,2018,1,3316500,3147711,7
20000000,13.919,84146832,96.0,6.2,988,2007,8,26892000,113143830,6
75000000,9.718,93888180,105.0,5.4,353,1999,12,124747500,156164209,5
10000000,18.343,28883511,105.0,7.0,2663,2014,12,11632000,33597299,7
60000000,12.716,33956608,110.0,5.9,273,1997,10,103716000,58697392,6
2500000,14.219,156190,89.0,5.6,227,2010,8,3158000,197299,6
500000,10.217,450275,95.0,6.1,435,2011,2,621400,559601,6
60000000,11.414,56359980,120.0,5.8,428,2001,1,94464000,88733152,6
8000000,9.965,908847,99.0,6.3,149,2007,7,10756800,1222035,6
8000000,16.114,60378584,110.0,7.2,1349,2003,12,12056800,90996563,7
385373,11.713,1117920,84.0,6.9,468,2005,9,553087,1604438,7
153000,9.962,15306000,185.0,7.7,240,1998,10,258432,25853364,8
68000000,11.212,118063304,116.0,6.0,699,1997,3,117544800,204084227,6
5000000,13.483,470901,100.0,5.6,224,2018,8,5527500,520581,6
16500000,10.212,16942795,126.0,7.1,422,2003,12,24867150,25534486,7
19000000,13.461,39267515,85.0,4.1,529,2003,4,28634900,59180071,4
12500000,11.466,49002684,100.0,6.0,379,2014,2,14540000,56999922,6
15000000,10.715,1338365,112.0,6.2,761,2014,5,17448000,1556786,6
75000000,12.41,36754634,94.0,6.6,681,2000,6,122077500,59825517,7
50000000,14.91,36348784,135.0,7.3,1496,2009,1,62944999,45759484,7
12000000,9.96,7070330,103.0,6.5,322,2008,6,15687599,9243042,6
13000000,16.207,97837138,81.0,6.8,2391,2002,9,19904300,149798441,7
15000000,15.408,96408652,96.0,6.8,2632,2008,8,19609500,126035030,7
11000000,17.911,32935319,105.0,7.2,1805,2013,10,12983299,38873557,7
10000000,12.208,9322895,90.0,5.4,341,2010,5,12632000,11776680,5
27000000,9.705,25023434,114.0,6.5,532,1996,4,48041100,44524196,6
28000000,11.456,30016165,90.0,5.7,269,2004,4,41263600,44234822,6
20000000,12.206,17807569,100.0,5.5,229,2006,9,27764000,24720467,6
90000000,12.458,17177993,110.0,5.3,133,2010,11,113688000,21699240,5
6000000,13.455,18197398,89.0,4.6,290,2007,8,8067600,24468221,5
20000000,11.904,21284514,106.0,6.6,466,1995,9,36584000,38933633,7
32000000,11.707,42045846,102.0,6.0,503,2010,8,40422400,53112312,6
7000000,12.203,9229401,91.0,6.0,158,1990,1,15313200,20190237,6
19800000,11.209,41296320,103.0,6.6,874,2014,10,23031360,48035879,7
20000000,18.217,167722310,92.0,6.3,2348,2004,6,29474000,247172368,6
60000000,11.452,52322400,104.0,6.5,536,2002,2,91866000,80110826,6
16000000,9.956,3442853,122.0,6.5,508,2014,5,18611200,4004726,6
6000000,8.958,769028,85.0,6.2,206,2015,9,6873600,880998,6
32000000,12.45,152036382,123.0,6.3,707,1996,5,56937600,270518334,6
7500000,16.952,26096852,100.0,6.9,893,2009,10,9441750,32853326,7
10000000,12.418,78720293,104.0,6.1,484,2018,5,11055000,87025283,6
55000000,12.649,223387299,98.0,6.4,1668,2005,9,78936000,320605451,6
500000,11.699,142666,97.0,7.6,288,2007,6,672300,191828,8
65000000,16.65,128107642,98.0,6.5,2172,2008,7,84974500,167475120,6
45000000,12.699,38399961,112.0,6.7,365,2006,1,62469000,53306825,7
22000000,13.901,61037844,91.0,7.6,956,2011,7,27341599,75857832,8
4000000,9.698,6101046,85.0,6.1,185,2007,6,5378400,8203466,6
30000000,10.949,33333531,115.0,5.5,1219,2009,9,37767000,41963582,6
15000000,12.199,8786375,101.0,6.3,743,2009,2,18883500,11061167,6
4000000,13.695,35564473,120.0,7.6,1025,2002,9,6124400,54452764,8
32000000,14.446,55305279,119.0,6.1,687,2002,1,48995200,84677912,6
75000000,9.445,113996937,148.0,6.6,475,1999,12,124747500,189611105,7
15000000,11.695,9237470,118.0,6.2,171,2002,12,22966500,14143490,6
20000000,11.946,52900000,68.0,6.7,294,2005,11,28704000,75922080,7
70000000,17.095,309457509,116.0,6.0,1311,1999,7,116431000,514720674,6
23000000,10.945,38689940,97.0,5.9,241,2001,3,36211200,60913441,6
4954500,16.463,18754051,88.0,7.5,913,2018,8,5477199,20732603,8
25000000,14.395,16159325,111.0,5.9,372,2006,10,34705000,22432374,6
15000000,13.195,49469904,92.0,7.1,525,2006,12,20823000,68674120,7
14000000,14.449,12314651,93.0,5.2,636,2015,2,16038400,14107664,5
20000000,14.194,12225023,111.0,5.6,334,2009,6,25178000,15390081,6
25000000,11.944,51549674,83.0,5.4,235,2008,7,32682499,67390888,5
50000000,11.692,100020092,113.0,6.1,557,2001,9,78720000,157471632,6
5000000,12.214,124048,96.0,5.5,84,2008,5,6536499,162167,6
25000000,12.441,22611954,84.0,5.7,354,1996,6,44482500,40233449,6
4920975,15.659,20121318,124.0,7.5,464,2018,6,5440137,22244117,8
50000000,17.8,62788218,116.0,7.1,5410,2016,5,57165000,71785769,7
60000000,14.441,74541707,115.0,6.4,506,2004,1,88422000,109852113,6
4000000,7.941,2426851,90.0,6.3,158,2007,9,5378400,3263143,6
2900000,11.44,368234,117.0,7.5,549,1997,12,5012940,636529,8
50000000,10.89,73956241,146.0,7.4,881,1999,9,83165000,123011415,7
10000000,12.838,126247,83.0,4.5,517,1994,9,18770000,236965,4
3200000,13.348,4267218,100.0,6.0,248,2016,5,3658560,4878710,6
30000000,9.942,27437881,100.0,5.5,1067,2013,3,35409000,32384930,6
